,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,absences_days,mean_actual_hours,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Life Sciences,Marketing,Medical,Other,Technical Degree,Healthcare Representative,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single
823,824,4.0,2.0,1.0,4,3,35,0.0,23,4,1.0,2,63340,1.0,14,0,11.0,2,11,3,3,20,5.34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
824,825,1.0,3.0,3.0,2,3,23,0.0,2,4,0.0,2,49360,0.0,19,1,5.0,2,4,1,2,15,6.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
825,826,4.0,1.0,1.0,4,3,40,1.0,2,3,1.0,2,47750,3.0,15,1,15.0,3,5,1,0,19,6.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
826,827,4.0,3.0,3.0,3,3,34,0.0,2,3,1.0,2,28180,1.0,13,1,10.0,2,10,8,6,15,9.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
827,828,4.0,3.0,1.0,2,3,31,1.0,29,3,0.0,2,25150,1.0,14,0,7.0,3,7,7,7,19,5.53,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
828,829,3.0,4.0,3.0,2,3,50,0.0,6,3,1.0,1,23420,1.0,12,1,32.0,2,32,13,9,13,8.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
829,830,2.0,3.0,3.0,3,3,34,0.0,25,5,0.0,1,41940,0.0,17,2,12.0,3,11,5,7,17,9.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
830,831,3.0,2.0,3.0,3,3,42,0.0,1,3,0.0,1,106850,4.0,11,3,4.0,2,1,0,0,9,5.89,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
831,832,1.0,4.0,3.0,3,3,37,0.0,2,2,1.0,1,20220,1.0,12,0,10.0,1,10,3,7,18,7.03,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
832,833,3.0,1.0,3.0,4,3,29,0.0,1,3,0.0,1,23140,3.0,13,0,9.0,5,7,0,7,11,5.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
833,834,4.0,2.0,3.0,3,3,33,0.0,1,1,1.0,1,42560,1.0,13,3,5.0,1,5,0,2,16,6.37,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
834,835,4.0,4.0,3.0,2,4,45,0.0,3,3,1.0,3,35800,4.0,20,1,8.0,1,5,0,3,10,5.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
835,836,4.0,4.0,1.0,3,3,42,0.0,1,4,1.0,2,31620,2.0,17,2,24.0,1,20,13,9,5,7.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
836,837,1.0,1.0,4.0,4,3,40,0.0,10,1,0.0,1,65240,0.0,13,1,9.0,2,8,7,1,6,5.73,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
837,838,2.0,3.0,3.0,2,3,33,0.0,9,3,0.0,2,28990,1.0,17,0,15.0,3,15,5,7,7,9.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
838,839,3.0,4.0,3.0,3,3,40,0.0,5,5,1.0,1,52310,1.0,12,2,21.0,4,21,7,7,5,7.79,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
839,840,3.0,1.0,3.0,3,3,24,0.0,10,2,1.0,1,23560,0.0,13,0,2.0,5,1,0,0,7,5.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
840,841,4.0,4.0,3.0,2,3,40,0.0,7,3,1.0,1,28000,3.0,12,2,8.0,0,2,2,2,7,7.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
841,842,1.0,2.0,3.0,4,4,45,0.0,4,3,0.0,3,118360,1.0,22,0,10.0,2,10,7,7,12,5.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
842,843,2.0,3.0,3.0,4,3,35,0.0,10,1,1.0,1,109030,0.0,11,0,6.0,3,5,4,2,17,6.78,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
843,844,4.0,2.0,3.0,4,4,32,0.0,22,4,1.0,1,29730,3.0,22,0,12.0,0,7,2,5,8,6.62,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
844,845,3.0,4.0,2.0,2,3,36,0.0,9,3,0.0,4,142750,3.0,18,1,7.0,5,3,1,2,5,8.42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
845,846,3.0,3.0,3.0,3,3,48,0.0,12,4,1.0,1,55620,8.0,13,1,18.0,2,8,7,7,12,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
846,847,3.0,3.0,2.0,4,3,29,0.0,23,4,0.0,2,45370,6.0,18,1,5.0,5,1,0,0,8,6.98,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
847,848,1.0,1.0,1.0,2,4,33,0.0,9,1,1.0,1,76420,2.0,20,1,8.0,2,2,2,2,15,6.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
848,849,2.0,1.0,3.0,3,3,30,1.0,1,3,1.0,3,179240,1.0,13,2,10.0,2,10,6,7,20,6.41,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
849,850,3.0,3.0,3.0,3,3,38,0.0,9,3,1.0,1,52040,3.0,13,1,10.0,2,6,1,2,10,6.17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
850,851,4.0,1.0,3.0,3,3,35,0.0,7,2,1.0,1,22770,1.0,12,1,3.0,2,3,1,2,5,6.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
851,852,3.0,2.0,3.0,3,3,30,0.0,14,3,1.0,5,27950,3.0,13,0,9.0,4,4,1,3,16,5.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
852,853,1.0,1.0,3.0,1,3,35,1.0,2,3,0.0,1,25320,1.0,13,0,1.0,2,1,0,0,17,8.54,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
853,854,3.0,4.0,3.0,3,4,53,1.0,19,3,1.0,2,25590,0.0,25,0,34.0,2,33,1,9,5,5.89,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
854,855,3.0,2.0,3.0,2,3,38,1.0,2,3,0.0,3,49080,4.0,19,1,7.0,3,5,1,4,6,6.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
855,856,4.0,1.0,2.0,3,3,32,0.0,10,4,0.0,5,23800,4.0,13,0,9.0,5,6,1,2,15,6.52,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
856,857,3.0,1.0,2.0,3,3,48,0.0,2,5,1.0,1,47650,8.0,12,1,10.0,4,8,7,6,17,6.23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
857,858,1.0,4.0,1.0,3,3,34,0.0,3,3,1.0,2,20440,1.0,11,0,1.0,2,1,0,0,10,6.69,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
858,859,3.0,4.0,3.0,2,3,55,0.0,11,1,0.0,1,26930,1.0,18,0,36.0,6,36,2,13,15,5.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
859,860,2.0,3.0,2.0,3,3,34,0.0,2,2,1.0,2,65860,9.0,18,1,9.0,3,2,2,1,21,5.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
860,861,1.0,4.0,3.0,3,3,26,0.0,4,3,1.0,1,32940,1.0,11,0,1.0,6,1,0,0,10,6.6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
861,862,3.0,2.0,3.0,4,4,38,0.0,14,2,0.0,1,41710,0.0,23,0,10.0,4,9,7,7,13,6.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
862,863,2.0,2.0,4.0,2,3,38,0.0,2,3,0.0,1,27780,2.0,13,0,8.0,5,3,1,2,17,6.38,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
863,864,2.0,3.0,3.0,3,3,36,0.0,1,3,1.0,1,23770,6.0,13,2,15.0,3,1,0,0,18,6.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
864,865,2.0,1.0,3.0,2,3,29,0.0,10,3,1.0,1,24040,1.0,17,0,10.0,3,10,1,5,12,7.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
865,866,1.0,3.0,3.0,4,3,35,0.0,12,2,0.0,2,23180,3.0,19,0,10.0,4,5,0,4,21,8.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
866,867,4.0,3.0,3.0,3,3,39,0.0,2,2,0.0,1,20080,2.0,12,0,11.0,3,7,7,6,4,7.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
867,868,1.0,4.0,4.0,3,4,29,0.0,5,1,0.0,1,62440,1.0,22,0,6.0,3,6,1,3,12,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
868,869,3.0,3.0,3.0,1,3,50,0.0,4,2,0.0,1,27990,4.0,12,1,27.0,0,1,0,0,9,8.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
869,870,4.0,3.0,3.0,3,3,23,0.0,7,2,0.0,3,105520,2.0,11,0,4.0,2,2,2,2,9,5.88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
870,871,1.0,1.0,3.0,3,3,36,0.0,21,3,1.0,2,23290,3.0,15,0,9.0,2,3,0,2,14,8.31,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
871,872,4.0,4.0,3.0,3,3,42,0.0,8,2,0.0,5,40140,8.0,13,1,24.0,3,1,0,1,6,5.38,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
872,873,2.0,3.0,2.0,3,3,35,0.0,4,3,0.0,2,74030,1.0,12,1,10.0,4,10,6,8,5,5.78,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
873,874,4.0,3.0,2.0,3,3,34,0.0,25,1,0.0,1,22590,1.0,14,0,8.0,2,8,7,7,17,5.18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
874,875,4.0,1.0,3.0,3,3,40,0.0,1,4,1.0,2,69320,1.0,13,0,5.0,5,5,1,2,14,5.7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
875,876,4.0,2.0,3.0,4,4,43,0.0,1,1,1.0,1,46780,5.0,25,1,8.0,0,6,0,2,21,6.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
876,877,3.0,4.0,2.0,2,3,35,0.0,6,3,0.0,3,135820,1.0,17,1,1.0,3,1,0,1,16,6.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
877,878,4.0,1.0,1.0,3,3,46,0.0,12,4,1.0,1,23320,1.0,11,0,27.0,2,26,0,12,8,5.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
878,879,3.0,2.0,3.0,3,3,28,1.0,1,3,0.0,2,24130,1.0,16,1,1.0,2,1,0,0,12,7.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
879,880,2.0,3.0,2.0,2,3,22,0.0,17,2,1.0,3,97050,1.0,18,2,4.0,3,4,1,3,12,7.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
880,881,2.0,3.0,3.0,2,4,50,0.0,3,3,1.0,2,42940,2.0,20,0,32.0,2,30,12,13,6,8.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
881,882,2.0,4.0,3.0,3,3,32,0.0,3,2,1.0,3,47210,3.0,14,1,6.0,3,3,0,2,17,5.52,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
882,883,2.0,4.0,2.0,3,4,44,0.0,10,3,1.0,3,25190,0.0,21,2,23.0,2,22,1,10,6,8.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,884,2.0,2.0,2.0,3,3,30,0.0,4,3,0.0,1,21210,1.0,13,1,6.0,2,6,1,1,16,5.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
884,885,3.0,1.0,3.0,3,3,45,0.0,29,2,0.0,2,29730,1.0,12,0,10.0,2,10,1,4,3,8.23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
885,886,1.0,1.0,3.0,2,3,45,0.0,2,4,1.0,2,58550,1.0,14,1,10.0,3,10,4,5,16,6.94,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
886,887,4.0,1.0,3.0,3,4,31,0.0,7,3,1.0,2,36170,7.0,21,1,10.0,5,5,0,3,16,6.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
887,888,3.0,3.0,3.0,3,3,36,0.0,18,1,1.0,2,67250,9.0,17,1,7.0,3,3,1,1,4,10.18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
888,889,3.0,4.0,3.0,2,3,34,0.0,28,4,1.0,5,103250,1.0,11,1,9.0,3,9,7,2,10,5.42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
889,890,3.0,1.0,2.0,3,3,49,0.0,1,4,1.0,3,69490,1.0,14,1,10.0,2,9,1,4,10,6.56,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
890,891,2.0,1.0,3.0,3,3,39,0.0,6,2,1.0,3,106090,2.0,17,1,10.0,2,7,7,7,19,5.64,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
891,892,4.0,1.0,3.0,3,3,27,0.0,2,1,1.0,4,44470,1.0,13,0,7.0,4,7,0,7,6,5.49,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
892,893,2.0,1.0,3.0,2,4,35,0.0,2,3,0.0,2,21570,1.0,25,0,16.0,1,16,1,10,14,6.72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
893,894,2.0,1.0,2.0,3,3,28,0.0,23,3,1.0,3,46010,0.0,15,2,6.0,2,5,0,0,9,6.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
894,895,3.0,4.0,3.0,3,3,21,0.0,3,1,0.0,1,170990,1.0,14,1,3.0,2,2,2,2,14,6.96,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,896,2.0,4.0,4.0,2,3,18,1.0,3,5,1.0,1,24790,1.0,12,1,0.0,2,0,0,0,6,7.69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
896,897,4.0,3.0,3.0,2,3,47,0.0,25,4,1.0,2,148520,3.0,19,3,27.0,3,5,1,0,7,5.38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
897,898,3.0,3.0,3.0,3,3,39,0.0,2,4,1.0,1,72640,0.0,17,0,11.0,5,10,0,7,23,5.84,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
898,899,1.0,3.0,3.0,3,3,40,0.0,22,1,1.0,1,56660,1.0,14,1,18.0,2,18,14,12,19,6.58,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
899,900,3.0,3.0,3.0,3,3,35,0.0,29,3,0.0,2,78230,1.0,13,1,15.0,3,14,2,9,19,5.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
900,901,3.0,3.0,2.0,4,3,37,0.0,29,4,1.0,1,78800,3.0,12,1,9.0,2,4,0,2,10,7.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
901,902,1.0,3.0,1.0,3,3,39,0.0,2,3,0.0,2,131940,0.0,11,0,10.0,2,9,3,8,17,5.77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,903,4.0,4.0,3.0,2,3,45,0.0,28,3,0.0,2,50670,1.0,11,2,10.0,3,10,3,9,7,6.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
903,904,4.0,3.0,4.0,3,3,38,0.0,2,4,0.0,3,50790,3.0,11,0,10.0,3,5,0,2,16,8.49,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
904,905,4.0,1.0,3.0,3,3,35,1.0,2,3,1.0,3,23210,9.0,12,1,15.0,0,13,6,0,9,5.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
905,906,2.0,2.0,1.0,3,3,37,0.0,22,3,0.0,2,174440,1.0,14,0,8.0,4,8,7,7,18,6.92,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
906,907,3.0,4.0,2.0,2,3,40,0.0,8,3,0.0,2,24040,6.0,17,0,18.0,2,4,3,3,9,8.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
907,908,1.0,4.0,3.0,2,3,44,0.0,2,2,1.0,1,34520,4.0,11,1,14.0,2,10,0,2,17,7.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
908,909,3.0,4.0,3.0,3,3,48,0.0,10,4,0.0,3,22700,2.0,14,3,23.0,2,2,2,2,21,6.14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909,910,3.0,4.0,2.0,1,3,35,1.0,9,3,1.0,2,173990,6.0,12,0,7.0,3,2,2,2,13,9.64,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
910,911,1.0,4.0,3.0,3,4,24,0.0,15,3,1.0,2,54880,1.0,22,1,6.0,6,6,1,3,10,7.83,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
911,912,2.0,3.0,3.0,1,3,27,0.0,10,4,1.0,3,194190,7.0,14,1,5.0,2,3,0,2,19,6.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
